Fib_Angle,Ply_Layers,E1/E2,Winkler,Pasternak,Rx,Ry,a/h,Skew_Angle,Poisson_R,Omega,Strat_cat
60.0,8,25.0,0.0,100.0,1.0,1.0,50.0,15.0,0.25,111.6021,EF2_Spherical
75.0,12,40.0,0.0,100.0,1.0,1.0,5.0,45.0,0.25,30.1252,EF2_Spherical
15.0,4,40.0,0.0,2000.0,0.5,0.5,100.0,15.0,0.25,205.2423,EF2_Spherical
30.0,4,75.0,0.0,4000.0,0.5,0.5,100.0,30.0,0.25,356.5567,EF2_Spherical
15.0,4,10.0,0.0,10000.0,1.0,1.0,50.0,15.0,0.25,257.4076,EF2_Spherical
60.0,8,75.0,0.0,250.0,1.0,1.0,10.0,15.0,0.25,69.1251,EF2_Spherical
60.0,4,40.0,0.0,7000.0,0.1,0.1,5.0,15.0,0.25,58.9215,EF2_Spherical
60.0,8,40.0,0.0,10000.0,1.0,1.0,50.0,0.0,0.25,364.8283,EF2_Spherical
15.0,4,10.0,0.0,10000.0,0.1,0.1,5.0,45.0,0.25,34.9482,EF2_Spherical
75.0,8,75.0,0.0,100.0,1.0,1.0,50.0,0.0,0.25,102.5571,EF2_Spherical
15.0,8,75.0,0.0,2000.0,0.1,0.1,5.0,0.0,0.25,68.6551,EF2_Spherical
75.0,8,25.0,0.0,500.0,1.0,1.0,100.0,30.0,0.25,182.4621,EF2_Spherical
30.0,4,75.0,0.0,10000.0,1.0,1.0,5.0,60.0,0.25,36.798,EF2_Spherical
75.0,8,75.0,0.0,10.0,1.0,1.0,10.0,45.0,0.25,40.8017,EF2_Spherical
15.0,4,10.0,0.0,250.0,0.1,0.1,100.0,60.0,0.25,114.3182,EF2_Spherical
15.0,4,40.0,0.0,4000.0,0.1,0.1,100.0,45.0,0.25,310.9016,EF2_Spherical
75.0,12,40.0,0.0,100.0,1.0,1.0,50.0,15.0,0.25,97.5441,EF2_Spherical
75.0,8,75.0,0.0,10000.0,0.1,0.1,10.0,0.0,0.25,139.3553,EF2_Spherical
15.0,12,40.0,0.0,5.0,0.5,0.5,50.0,45.0,0.25,79.1849,EF2_Spherical
60.0,12,40.0,0.0,1000.0,0.5,0.5,10.0,15.0,0.25,90.7784,EF2_Spherical
75.0,4,25.0,0.0,1000.0,1.0,1.0,5.0,45.0,0.25,41.3955,EF2_Spherical
30.0,8,40.0,0.0,1000.0,1.0,1.0,5.0,15.0,0.25,68.3667,EF2_Spherical
75.0,12,10.0,0.0,50.0,0.1,0.1,5.0,15.0,0.25,22.4126,EF2_Spherical
60.0,4,40.0,0.0,10.0,0.1,0.1,100.0,45.0,0.25,43.2618,EF2_Spherical
30.0,12,10.0,0.0,100.0,0.5,0.5,5.0,0.0,0.25,32.9873,EF2_Spherical
60.0,12,40.0,0.0,10.0,0.1,0.1,10.0,30.0,0.25,26.0259,EF2_Spherical
60.0,12,25.0,0.0,4000.0,0.5,0.5,10.0,0.0,0.25,126.4136,EF2_Spherical
15.0,12,10.0,0.0,250.0,0.5,0.5,5.0,60.0,0.25,25.6453,EF2_Spherical
75.0,12,75.0,0.0,25.0,1.0,1.0,50.0,30.0,0.25,103.9199,EF2_Spherical
60.0,4,10.0,0.0,500.0,1.0,1.0,5.0,0.0,0.25,42.1788,EF2_Spherical
60.0,4,75.0,0.0,4000.0,0.5,0.5,5.0,0.0,0.25,111.2194,EF2_Spherical
45.0,4,75.0,0.0,10.0,1.0,1.0,5.0,0.0,0.25,21.7594,EF2_Spherical
30.0,12,75.0,0.0,4000.0,1.0,1.0,50.0,60.0,0.25,227.9796,EF2_Spherical
30.0,12,25.0,0.0,1000.0,0.1,0.1,5.0,45.0,0.25,34.7344,EF2_Spherical
60.0,4,25.0,0.0,10.0,1.0,1.0,5.0,60.0,0.25,20.3669,EF2_Spherical
45.0,4,10.0,0.0,10.0,1.0,1.0,5.0,15.0,0.25,19.2502,EF2_Spherical
75.0,4,10.0,0.0,50.0,0.5,0.5,5.0,0.0,0.25,23.634,EF2_Spherical
15.0,8,40.0,0.0,250.0,0.5,0.5,10.0,0.0,0.25,60.8566,EF2_Spherical
60.0,12,25.0,0.0,5.0,1.0,1.0,50.0,15.0,0.25,88.6149,EF2_Spherical
75.0,8,10.0,0.0,250.0,0.5,0.5,100.0,60.0,0.25,140.3764,EF2_Spherical
15.0,8,75.0,0.0,4000.0,0.5,0.5,50.0,15.0,0.25,246.5678,EF2_Spherical
30.0,8,25.0,0.0,4000.0,0.5,0.5,5.0,60.0,0.25,32.0741,EF2_Spherical
15.0,12,40.0,0.0,5.0,0.5,0.5,5.0,15.0,0.25,15.5744,EF2_Spherical
45.0,4,25.0,0.0,250.0,0.1,0.1,100.0,15.0,0.25,74.744,EF2_Spherical
30.0,12,75.0,0.0,100.0,0.5,0.5,10.0,15.0,0.25,49.2908,EF2_Spherical
60.0,8,40.0,0.0,2000.0,0.1,0.1,50.0,15.0,0.25,163.674,EF2_Spherical
15.0,4,40.0,0.0,50.0,1.0,1.0,5.0,45.0,0.25,25.4319,EF2_Spherical
60.0,4,10.0,0.0,250.0,1.0,1.0,100.0,60.0,0.25,179.6193,EF2_Spherical
15.0,8,40.0,0.0,10000.0,0.5,0.5,10.0,30.0,0.25,102.2029,EF2_Spherical
30.0,4,10.0,0.0,50.0,1.0,1.0,5.0,0.0,0.25,29.2507,EF2_Spherical
30.0,8,75.0,0.0,1000.0,1.0,1.0,5.0,30.0,0.25,66.9344,EF2_Spherical
30.0,4,75.0,0.0,50.0,0.1,0.1,50.0,60.0,0.25,71.3395,EF2_Spherical
15.0,12,75.0,0.0,100.0,0.1,0.1,100.0,45.0,0.25,74.5535,EF2_Spherical
15.0,4,75.0,0.0,100.0,0.1,0.1,10.0,15.0,0.25,44.0815,EF2_Spherical
45.0,4,10.0,0.0,7000.0,0.5,0.5,50.0,30.0,0.25,229.2576,EF2_Spherical
30.0,12,25.0,0.0,10.0,0.1,0.1,5.0,45.0,0.25,20.1452,EF2_Spherical
15.0,8,10.0,0.0,500.0,0.5,0.5,5.0,30.0,0.25,31.1838,EF2_Spherical
75.0,8,25.0,0.0,1000.0,0.1,0.1,50.0,15.0,0.25,115.363,EF2_Spherical
15.0,4,40.0,0.0,500.0,0.5,0.5,100.0,45.0,0.25,194.7887,EF2_Spherical
75.0,4,75.0,0.0,7000.0,0.5,0.5,5.0,30.0,0.25,56.1669,EF2_Spherical
15.0,8,75.0,0.0,5.0,0.5,0.5,5.0,45.0,0.25,21.7817,EF2_Spherical
60.0,12,10.0,0.0,25.0,1.0,1.0,5.0,60.0,0.25,18.4392,EF2_Spherical
30.0,12,75.0,0.0,4000.0,0.1,0.1,50.0,30.0,0.25,263.6776,EF2_Spherical
75.0,12,75.0,0.0,4000.0,1.0,1.0,100.0,0.0,0.25,306.4238,EF2_Spherical
15.0,12,40.0,0.0,250.0,0.5,0.5,50.0,30.0,0.25,96.5485,EF2_Spherical
15.0,12,40.0,0.0,250.0,0.1,0.1,100.0,60.0,0.25,122.5843,EF2_Spherical
30.0,4,40.0,0.0,2000.0,1.0,1.0,10.0,45.0,0.25,72.522,EF2_Spherical
15.0,4,75.0,0.0,250.0,0.5,0.5,5.0,0.0,0.25,51.6687,EF2_Spherical
60.0,8,10.0,0.0,250.0,1.0,1.0,10.0,30.0,0.25,43.092,EF2_Spherical
15.0,8,40.0,0.0,10.0,0.1,0.1,10.0,15.0,0.25,21.278,EF2_Spherical
15.0,4,10.0,0.0,5.0,0.5,0.5,10.0,15.0,0.25,15.9074,EF2_Spherical
15.0,4,75.0,0.0,10000.0,0.1,0.1,5.0,30.0,0.25,68.1838,EF2_Spherical
15.0,4,40.0,0.0,5.0,1.0,1.0,5.0,30.0,0.25,18.9,EF2_Spherical
30.0,12,75.0,0.0,50.0,0.1,0.1,5.0,15.0,0.25,30.4274,EF2_Spherical
15.0,4,40.0,0.0,2000.0,0.5,0.5,10.0,15.0,0.25,93.0933,EF2_Spherical
60.0,8,10.0,0.0,100.0,1.0,1.0,10.0,0.0,0.25,43.6868,EF2_Spherical
45.0,4,25.0,0.0,1000.0,1.0,1.0,50.0,0.0,0.25,209.785,EF2_Spherical
45.0,4,25.0,0.0,7000.0,0.1,0.1,100.0,30.0,0.25,320.5392,EF2_Spherical
60.0,4,75.0,0.0,4000.0,0.1,0.1,50.0,15.0,0.25,220.111,EF2_Spherical
60.0,12,75.0,0.0,2000.0,0.1,0.1,100.0,0.0,0.25,169.5321,EF2_Spherical
60.0,12,75.0,0.0,5.0,0.1,0.1,10.0,30.0,0.25,26.8356,EF2_Spherical
75.0,8,10.0,0.0,4000.0,0.5,0.5,100.0,15.0,0.25,226.5118,EF2_Spherical
45.0,4,10.0,0.0,7000.0,1.0,1.0,100.0,0.0,0.25,355.8118,EF2_Spherical
75.0,4,40.0,0.0,10.0,1.0,1.0,100.0,60.0,0.25,184.9124,EF2_Spherical
30.0,12,75.0,0.0,100.0,0.1,0.1,10.0,30.0,0.25,49.8963,EF2_Spherical
30.0,12,75.0,0.0,5.0,0.5,0.5,100.0,45.0,0.25,152.7542,EF2_Spherical
45.0,4,25.0,0.0,25.0,1.0,1.0,5.0,30.0,0.25,23.8907,EF2_Spherical
75.0,8,40.0,0.0,1000.0,1.0,1.0,50.0,60.0,0.25,214.7775,EF2_Spherical
60.0,8,40.0,0.0,500.0,0.1,0.1,50.0,0.0,0.25,89.8689,EF2_Spherical
15.0,4,40.0,0.0,100.0,0.5,0.5,100.0,15.0,0.25,108.6094,EF2_Spherical
60.0,12,25.0,0.0,10000.0,0.5,0.5,100.0,60.0,0.25,460.7144,EF2_Spherical
60.0,8,40.0,0.0,50.0,1.0,1.0,5.0,0.0,0.25,31.389,EF2_Spherical
15.0,4,40.0,0.0,5.0,0.1,0.1,100.0,45.0,0.25,40.7397,EF2_Spherical
30.0,8,10.0,0.0,2000.0,0.5,0.5,5.0,45.0,0.25,29.8197,EF2_Spherical
15.0,8,10.0,0.0,50.0,0.5,0.5,100.0,60.0,0.25,125.6404,EF2_Spherical
75.0,4,75.0,0.0,50.0,0.5,0.5,5.0,60.0,0.25,31.9486,EF2_Spherical
15.0,4,10.0,0.0,250.0,1.0,1.0,5.0,15.0,0.25,29.7936,EF2_Spherical
30.0,8,75.0,0.0,10000.0,0.5,0.5,5.0,30.0,0.25,84.0756,EF2_Spherical
30.0,8,40.0,0.0,7000.0,0.1,0.1,100.0,0.0,0.25,300.758,EF2_Spherical
15.0,4,40.0,0.0,7000.0,0.5,0.5,10.0,15.0,0.25,105.1672,EF2_Spherical
75.0,8,75.0,0.0,4000.0,0.1,0.1,10.0,30.0,0.25,100.2191,EF2_Spherical
30.0,4,40.0,0.0,10000.0,1.0,1.0,50.0,45.0,0.25,284.3413,EF2_Spherical
60.0,4,40.0,0.0,250.0,0.5,0.5,100.0,30.0,0.25,125.3118,EF2_Spherical
75.0,12,75.0,0.0,250.0,1.0,1.0,100.0,60.0,0.25,259.9438,EF2_Spherical
30.0,8,75.0,0.0,100.0,0.1,0.1,5.0,30.0,0.25,42.8989,EF2_Spherical
60.0,4,25.0,0.0,10000.0,1.0,1.0,5.0,60.0,0.25,56.3172,EF2_Spherical
15.0,8,10.0,0.0,50.0,0.5,0.5,5.0,60.0,0.25,18.9424,EF2_Spherical
45.0,4,25.0,0.0,500.0,1.0,1.0,10.0,30.0,0.25,60.5844,EF2_Spherical
60.0,12,75.0,0.0,10000.0,1.0,1.0,5.0,30.0,0.25,39.9344,EF2_Spherical
15.0,12,10.0,0.0,10.0,0.5,0.5,10.0,15.0,0.25,18.7682,EF2_Spherical
75.0,12,75.0,0.0,10000.0,1.0,1.0,5.0,30.0,0.25,56.5276,EF2_Spherical
60.0,4,10.0,0.0,500.0,0.5,0.5,100.0,0.0,0.25,128.6792,EF2_Spherical
45.0,4,40.0,0.0,250.0,1.0,1.0,50.0,60.0,0.25,155.8459,EF2_Spherical
75.0,4,25.0,0.0,2000.0,0.5,0.5,5.0,45.0,0.25,43.9624,EF2_Spherical
75.0,8,75.0,0.0,50.0,0.5,0.5,10.0,0.0,0.25,34.8809,EF2_Spherical
15.0,8,75.0,0.0,50.0,0.1,0.1,5.0,0.0,0.25,29.0222,EF2_Spherical
60.0,4,10.0,0.0,10000.0,0.5,0.5,10.0,60.0,0.25,75.8011,EF2_Spherical
15.0,4,25.0,0.0,100.0,0.5,0.5,100.0,30.0,0.25,110.0378,EF2_Spherical
60.0,12,75.0,0.0,10000.0,0.5,0.5,5.0,45.0,0.25,58.6119,EF2_Spherical
60.0,12,40.0,0.0,5.0,1.0,1.0,100.0,60.0,0.25,188.3527,EF2_Spherical
75.0,8,10.0,0.0,10000.0,0.1,0.1,100.0,60.0,0.25,355.2113,EF2_Spherical
15.0,12,75.0,0.0,10.0,0.5,0.5,50.0,0.0,0.25,56.5396,EF2_Spherical
15.0,4,25.0,0.0,50.0,0.1,0.1,100.0,15.0,0.25,38.725,EF2_Spherical
60.0,8,75.0,0.0,10.0,0.5,0.5,100.0,30.0,0.25,116.9075,EF2_Spherical
60.0,8,25.0,0.0,250.0,0.5,0.5,5.0,60.0,0.25,35.3279,EF2_Spherical
60.0,12,75.0,0.0,100.0,1.0,1.0,50.0,45.0,0.25,124.8731,EF2_Spherical
15.0,8,10.0,0.0,25.0,0.1,0.1,10.0,45.0,0.25,29.5093,EF2_Spherical
30.0,12,25.0,0.0,250.0,0.5,0.5,50.0,60.0,0.25,136.804,EF2_Spherical
15.0,12,25.0,0.0,10000.0,1.0,1.0,5.0,30.0,0.25,45.1322,EF2_Spherical
60.0,12,25.0,0.0,5.0,0.1,0.1,100.0,0.0,0.25,32.6721,EF2_Spherical
60.0,12,25.0,0.0,10.0,0.1,0.1,5.0,60.0,0.25,20.4337,EF2_Spherical
60.0,12,75.0,0.0,7000.0,0.5,0.5,100.0,30.0,0.25,361.1267,EF2_Spherical
75.0,12,10.0,0.0,2000.0,0.5,0.5,5.0,15.0,0.25,34.1818,EF2_Spherical
30.0,4,25.0,0.0,5.0,1.0,1.0,10.0,45.0,0.25,34.2003,EF2_Spherical
30.0,4,25.0,0.0,7000.0,0.1,0.1,100.0,45.0,0.25,395.1415,EF2_Spherical
45.0,4,75.0,0.0,1000.0,1.0,1.0,10.0,60.0,0.25,77.5339,EF2_Spherical
15.0,12,10.0,0.0,100.0,1.0,1.0,5.0,45.0,0.25,22.7135,EF2_Spherical
75.0,12,25.0,0.0,1000.0,1.0,1.0,10.0,30.0,0.25,66.9209,EF2_Spherical
45.0,4,40.0,0.0,7000.0,0.5,0.5,50.0,60.0,0.25,262.1507,EF2_Spherical
30.0,8,40.0,0.0,2000.0,0.1,0.1,100.0,15.0,0.25,181.516,EF2_Spherical
45.0,4,75.0,0.0,4000.0,0.5,0.5,10.0,45.0,0.25,63.1861,EF2_Spherical
15.0,8,10.0,0.0,25.0,0.1,0.1,5.0,60.0,0.25,16.9461,EF2_Spherical
75.0,12,75.0,0.0,10000.0,0.5,0.5,10.0,45.0,0.25,124.9009,EF2_Spherical
15.0,12,40.0,0.0,25.0,1.0,1.0,10.0,45.0,0.25,41.7463,EF2_Spherical
30.0,12,25.0,0.0,7000.0,1.0,1.0,100.0,0.0,0.25,373.0282,EF2_Spherical
30.0,4,25.0,0.0,4000.0,0.1,0.1,50.0,60.0,0.25,196.5796,EF2_Spherical
30.0,12,40.0,0.0,2000.0,0.5,0.5,50.0,0.0,0.25,182.2009,EF2_Spherical
75.0,4,10.0,0.0,100.0,0.1,0.1,100.0,30.0,0.25,49.1644,EF2_Spherical
75.0,12,75.0,0.0,5.0,0.5,0.5,50.0,30.0,0.25,64.0035,EF2_Spherical
60.0,12,25.0,0.0,2000.0,0.1,0.1,10.0,60.0,0.25,80.816,EF2_Spherical
75.0,8,10.0,0.0,25.0,1.0,1.0,100.0,30.0,0.25,128.5005,EF2_Spherical
75.0,8,25.0,0.0,4000.0,0.5,0.5,50.0,45.0,0.25,228.7619,EF2_Spherical
15.0,12,40.0,0.0,7000.0,0.5,0.5,100.0,60.0,0.25,423.7443,EF2_Spherical
30.0,8,75.0,0.0,100.0,0.1,0.1,100.0,30.0,0.25,73.805,EF2_Spherical
30.0,12,40.0,0.0,10000.0,0.5,0.5,10.0,45.0,0.25,83.4297,EF2_Spherical
75.0,12,10.0,0.0,250.0,0.1,0.1,50.0,0.0,0.25,60.7518,EF2_Spherical
15.0,4,25.0,0.0,10.0,0.5,0.5,100.0,0.0,0.25,84.4824,EF2_Spherical
75.0,8,25.0,0.0,50.0,1.0,1.0,100.0,30.0,0.25,148.5857,EF2_Spherical
30.0,12,10.0,0.0,1000.0,0.1,0.1,100.0,60.0,0.25,219.5584,EF2_Spherical
60.0,4,10.0,0.0,10000.0,0.5,0.5,50.0,15.0,0.25,284.9392,EF2_Spherical
15.0,8,10.0,0.0,10000.0,0.5,0.5,5.0,60.0,0.25,35.1465,EF2_Spherical
30.0,8,25.0,0.0,7000.0,1.0,1.0,5.0,45.0,0.25,37.4981,EF2_Spherical
15.0,8,75.0,0.0,7000.0,0.1,0.1,10.0,30.0,0.25,123.6183,EF2_Spherical
15.0,4,75.0,0.0,2000.0,0.1,0.1,10.0,30.0,0.25,102.1671,EF2_Spherical
30.0,8,40.0,0.0,7000.0,0.1,0.1,10.0,15.0,0.25,147.2949,EF2_Spherical
30.0,12,10.0,0.0,25.0,0.1,0.1,5.0,30.0,0.25,20.416,EF2_Spherical
75.0,8,10.0,0.0,50.0,0.5,0.5,5.0,15.0,0.25,22.4055,EF2_Spherical
15.0,8,10.0,0.0,1000.0,0.1,0.1,5.0,15.0,0.25,33.1381,EF2_Spherical
75.0,8,10.0,0.0,10000.0,0.1,0.1,10.0,0.0,0.25,67.9363,EF2_Spherical
45.0,4,75.0,0.0,25.0,1.0,1.0,10.0,15.0,0.25,50.3546,EF2_Spherical
60.0,12,25.0,0.0,500.0,1.0,1.0,100.0,30.0,0.25,204.7832,EF2_Spherical
30.0,8,40.0,0.0,10.0,0.5,0.5,50.0,30.0,0.25,81.2215,EF2_Spherical
75.0,12,10.0,0.0,500.0,0.5,0.5,10.0,0.0,0.25,55.3701,EF2_Spherical
75.0,8,75.0,0.0,4000.0,1.0,1.0,10.0,45.0,0.25,111.0709,EF2_Spherical
75.0,12,10.0,0.0,500.0,1.0,1.0,5.0,60.0,0.25,30.9494,EF2_Spherical
15.0,4,25.0,0.0,250.0,1.0,1.0,100.0,60.0,0.25,260.8859,EF2_Spherical
75.0,8,75.0,0.0,500.0,0.1,0.1,100.0,45.0,0.25,137.2463,EF2_Spherical
75.0,4,40.0,0.0,250.0,0.5,0.5,10.0,15.0,0.25,59.7725,EF2_Spherical
30.0,8,10.0,0.0,10000.0,1.0,1.0,50.0,60.0,0.25,203.6991,EF2_Spherical
15.0,12,75.0,0.0,2000.0,1.0,1.0,5.0,30.0,0.25,62.5614,EF2_Spherical
30.0,8,40.0,0.0,10.0,1.0,1.0,100.0,45.0,0.25,196.6022,EF2_Spherical
15.0,4,75.0,0.0,250.0,0.1,0.1,5.0,30.0,0.25,44.27,EF2_Spherical
15.0,12,10.0,0.0,4000.0,1.0,1.0,10.0,60.0,0.25,62.7612,EF2_Spherical
75.0,12,25.0,0.0,100.0,0.5,0.5,10.0,30.0,0.25,43.6093,EF2_Spherical
45.0,4,10.0,0.0,50.0,1.0,1.0,50.0,15.0,0.25,102.2863,EF2_Spherical
30.0,4,25.0,0.0,100.0,0.1,0.1,10.0,60.0,0.25,37.2006,EF2_Spherical
30.0,12,10.0,0.0,4000.0,0.1,0.1,10.0,15.0,0.25,83.5926,EF2_Spherical
75.0,12,75.0,0.0,10000.0,1.0,1.0,5.0,15.0,0.25,53.5821,EF2_Spherical
30.0,4,25.0,0.0,7000.0,0.1,0.1,50.0,30.0,0.25,305.9032,EF2_Spherical
45.0,4,10.0,0.0,7000.0,0.1,0.1,10.0,60.0,0.25,63.7601,EF2_Spherical
75.0,12,75.0,0.0,100.0,0.5,0.5,10.0,15.0,0.25,44.9647,EF2_Spherical
45.0,4,40.0,0.0,2000.0,1.0,1.0,100.0,45.0,0.25,303.5984,EF2_Spherical
60.0,4,10.0,0.0,10000.0,1.0,1.0,10.0,30.0,0.25,59.769,EF2_Spherical
30.0,12,40.0,0.0,7000.0,0.1,0.1,100.0,15.0,0.25,309.7347,EF2_Spherical
15.0,8,25.0,0.0,1000.0,0.5,0.5,100.0,30.0,0.25,176.4193,EF2_Spherical
45.0,4,25.0,0.0,25.0,0.5,0.5,10.0,45.0,0.25,32.0788,EF2_Spherical
45.0,4,10.0,0.0,100.0,0.5,0.5,10.0,60.0,0.25,34.0858,EF2_Spherical
60.0,12,10.0,0.0,2000.0,0.1,0.1,10.0,15.0,0.25,71.2353,EF2_Spherical
60.0,8,40.0,0.0,4000.0,1.0,1.0,5.0,45.0,0.25,45.2741,EF2_Spherical
30.0,12,25.0,0.0,10000.0,1.0,1.0,50.0,60.0,0.25,223.1192,EF2_Spherical
15.0,8,10.0,0.0,25.0,1.0,1.0,5.0,30.0,0.25,18.186,EF2_Spherical
60.0,12,75.0,0.0,1000.0,1.0,1.0,50.0,60.0,0.25,269.4008,EF2_Spherical
30.0,12,75.0,0.0,7000.0,1.0,1.0,10.0,0.0,0.25,201.3198,EF2_Spherical
60.0,4,10.0,0.0,10.0,0.1,0.1,50.0,30.0,0.25,21.5699,EF2_Spherical
15.0,8,40.0,0.0,500.0,0.1,0.1,5.0,30.0,0.25,43.3185,EF2_Spherical
75.0,12,40.0,0.0,5.0,0.1,0.1,10.0,60.0,0.25,38.9056,EF2_Spherical
45.0,4,25.0,0.0,4000.0,0.1,0.1,5.0,45.0,0.25,28.8516,EF2_Spherical
60.0,12,75.0,0.0,25.0,0.1,0.1,5.0,30.0,0.25,24.1649,EF2_Spherical
30.0,4,75.0,0.0,7000.0,1.0,1.0,10.0,45.0,0.25,99.1882,EF2_Spherical
30.0,8,25.0,0.0,5.0,0.5,0.5,5.0,0.0,0.25,15.7058,EF2_Spherical
45.0,4,10.0,0.0,1000.0,1.0,1.0,10.0,0.0,0.25,83.0799,EF2_Spherical
15.0,4,25.0,0.0,50.0,0.1,0.1,50.0,60.0,0.25,59.5939,EF2_Spherical
15.0,12,40.0,0.0,4000.0,1.0,1.0,100.0,0.0,0.25,296.5182,EF2_Spherical
60.0,12,25.0,0.0,250.0,1.0,1.0,10.0,45.0,0.25,47.1407,EF2_Spherical
75.0,12,40.0,0.0,7000.0,0.5,0.5,50.0,45.0,0.25,280.4255,EF2_Spherical
30.0,4,75.0,0.0,2000.0,1.0,1.0,50.0,15.0,0.25,245.8086,EF2_Spherical
75.0,12,25.0,0.0,10000.0,1.0,1.0,10.0,30.0,0.25,83.7037,EF2_Spherical
30.0,4,25.0,0.0,250.0,0.5,0.5,50.0,30.0,0.25,103.8767,EF2_Spherical
75.0,8,40.0,0.0,7000.0,0.1,0.1,10.0,15.0,0.25,91.955,EF2_Spherical
75.0,12,40.0,0.0,5.0,0.5,0.5,5.0,0.0,0.25,15.0898,EF2_Spherical
15.0,4,40.0,0.0,7000.0,0.5,0.5,100.0,30.0,0.25,359.0432,EF2_Spherical
30.0,8,40.0,0.0,7000.0,0.5,0.5,100.0,15.0,0.25,345.4093,EF2_Spherical
60.0,8,40.0,0.0,50.0,1.0,1.0,10.0,45.0,0.25,39.5426,EF2_Spherical
75.0,12,10.0,0.0,250.0,0.1,0.1,100.0,60.0,0.25,126.1,EF2_Spherical
45.0,4,10.0,0.0,25.0,1.0,1.0,10.0,0.0,0.25,32.5949,EF2_Spherical
15.0,4,75.0,0.0,50.0,0.5,0.5,10.0,60.0,0.25,49.0679,EF2_Spherical
45.0,4,40.0,0.0,10.0,0.5,0.5,100.0,30.0,0.25,114.3718,EF2_Spherical
75.0,8,25.0,0.0,500.0,0.5,0.5,50.0,15.0,0.25,97.0465,EF2_Spherical
60.0,12,10.0,0.0,50.0,0.1,0.1,50.0,30.0,0.25,36.9254,EF2_Spherical
75.0,12,25.0,0.0,500.0,0.5,0.5,100.0,15.0,0.25,123.2655,EF2_Spherical
60.0,8,25.0,0.0,7000.0,1.0,1.0,100.0,15.0,0.25,369.4643,EF2_Spherical
75.0,12,75.0,0.0,10000.0,0.5,0.5,10.0,30.0,0.25,107.6692,EF2_Spherical
45.0,4,40.0,0.0,250.0,1.0,1.0,100.0,45.0,0.25,214.1979,EF2_Spherical
75.0,12,40.0,0.0,10000.0,0.5,0.5,50.0,15.0,0.25,325.874,EF2_Spherical
60.0,4,40.0,0.0,4000.0,0.5,0.5,100.0,45.0,0.25,324.7753,EF2_Spherical
15.0,8,25.0,0.0,5.0,1.0,1.0,100.0,60.0,0.25,204.0452,EF2_Spherical
60.0,8,25.0,0.0,500.0,0.5,0.5,50.0,60.0,0.25,176.6536,EF2_Spherical
60.0,12,25.0,0.0,25.0,0.1,0.1,50.0,15.0,0.25,31.2491,EF2_Spherical
30.0,8,75.0,0.0,2000.0,0.1,0.1,100.0,45.0,0.25,237.3965,EF2_Spherical
15.0,12,10.0,0.0,5.0,0.5,0.5,5.0,45.0,0.25,14.5246,EF2_Spherical
75.0,8,75.0,0.0,250.0,0.1,0.1,5.0,15.0,0.25,42.4498,EF2_Spherical
15.0,12,40.0,0.0,2000.0,0.5,0.5,100.0,15.0,0.25,206.3669,EF2_Spherical
45.0,4,40.0,0.0,25.0,0.1,0.1,5.0,15.0,0.25,23.54,EF2_Spherical
30.0,4,75.0,0.0,7000.0,0.5,0.5,50.0,45.0,0.25,322.2765,EF2_Spherical
15.0,4,25.0,0.0,50.0,1.0,1.0,10.0,45.0,0.25,38.3102,EF2_Spherical
30.0,12,75.0,0.0,100.0,1.0,1.0,10.0,30.0,0.25,67.4241,EF2_Spherical
60.0,4,40.0,0.0,10.0,1.0,1.0,10.0,60.0,0.25,41.5088,EF2_Spherical
75.0,12,40.0,0.0,4000.0,1.0,1.0,50.0,30.0,0.25,252.5709,EF2_Spherical
15.0,4,25.0,0.0,1000.0,0.5,0.5,10.0,0.0,0.25,76.1211,EF2_Spherical
60.0,8,10.0,0.0,100.0,1.0,1.0,10.0,15.0,0.25,44.2332,EF2_Spherical
15.0,4,25.0,0.0,4000.0,0.1,0.1,100.0,45.0,0.25,306.778,EF2_Spherical
45.0,4,75.0,0.0,5.0,1.0,1.0,100.0,15.0,0.25,218.5706,EF2_Spherical
45.0,4,10.0,0.0,4000.0,0.1,0.1,50.0,15.0,0.25,214.1867,EF2_Spherical
30.0,12,10.0,0.0,7000.0,1.0,1.0,5.0,30.0,0.25,37.3481,EF2_Spherical
60.0,4,10.0,0.0,50.0,1.0,1.0,100.0,60.0,0.25,150.4004,EF2_Spherical
30.0,12,10.0,0.0,100.0,0.1,0.1,5.0,30.0,0.25,25.7701,EF2_Spherical
30.0,8,10.0,0.0,1000.0,0.5,0.5,5.0,15.0,0.25,41.7951,EF2_Spherical
30.0,8,10.0,0.0,10000.0,1.0,1.0,100.0,15.0,0.25,393.9867,EF2_Spherical
15.0,4,10.0,0.0,500.0,1.0,1.0,50.0,0.0,0.25,113.687,EF2_Spherical
60.0,4,25.0,0.0,100.0,0.1,0.1,50.0,60.0,0.25,93.3827,EF2_Spherical
45.0,4,40.0,0.0,7000.0,1.0,1.0,100.0,30.0,0.25,434.245,EF2_Spherical
30.0,8,10.0,0.0,10.0,0.1,0.1,50.0,30.0,0.25,22.7933,EF2_Spherical
60.0,8,10.0,0.0,10000.0,1.0,1.0,5.0,15.0,0.25,39.1791,EF2_Spherical
60.0,4,25.0,0.0,7000.0,0.5,0.5,5.0,45.0,0.25,39.7738,EF2_Spherical
75.0,12,75.0,0.0,25.0,0.1,0.1,100.0,30.0,0.25,49.0037,EF2_Spherical
60.0,12,10.0,0.0,4000.0,0.5,0.5,10.0,45.0,0.25,59.5098,EF2_Spherical
